gene_id,loading_comp1_rss,loading_comp2_rss,loading_max,top_time_feature
Nfu_g_1_014183,0.03597641362635486,0.015976880498322618,0.024704911623160374,delta20minus10
Nfu_g_1_006610,0.035905621629374225,0.00487151105487775,0.02503939540808658,delta20minus10
Nfu_g_1_019757,0.035857124307093494,0.013326142100986326,0.027549073492230874,w20
Nfu_g_1_017273,0.035853730500026215,0.0360879414410761,0.0313707649355811,w20
Nfu_g_1_000186,0.035847112981713156,0.04878542147430794,0.0328697289362336,delta20minus10
Nfu_g_1_024583,0.035792015975646234,0.01979701145821495,0.029368600259934957,w10
Nfu_g_1_004682,0.03571039496582594,0.025001356760756634,0.02582630884592402,w20
Nfu_g_1_004132,0.03568717309293789,0.050613576083766224,0.043018963813747944,w20
Nfu_g_1_001420,0.03562138531280018,6.766858363920548e-4,0.0239691624936336,w20
Nfu_g_1_012937,0.03560983374983244,0.013239342677062822,0.026582669802193946,delta20minus10
Nfu_g_1_019693,0.03559075229279146,0.026456138912313288,0.029641509704025588,w20
Nfu_g_1_005109,0.03556566358731722,0.0336342533470979,0.02693215867196599,w20
Nfu_g_1_018647,0.03554991886807663,0.03505769137070545,0.024726737409798274,delta20minus10
Nfu_g_1_001527,0.035526277689990456,0.03065472309550215,0.025375097639129034,w20
Nfu_g_1_000124,0.035479949969531466,0.03545827844040713,0.03078576789175803,w20
Nfu_g_1_002455,0.03543925440853504,0.01674824160385073,0.025657440416320666,w20
Nfu_g_1_020815,0.03541151925565028,0.025825819744908073,0.02530221982325593,delta20minus10
Nfu_g_1_015301,0.035353022619086925,0.027338053398780458,0.024367785311678315,w20
Nfu_g_1_006397,0.035347720094398474,0.04032420583697589,0.031989182783616114,w20
Nfu_g_1_009805,0.035333274383609004,0.04612182742142132,0.031054207561655126,delta20minus10
Nfu_g_1_001694,0.03532778872034014,0.03237858351045504,0.027952783688873436,w20
Nfu_g_1_018009,0.03526139376132487,0.04625392319310182,0.03846499950798701,delta20minus10
Nfu_g_1_022979,0.035260779374356344,0.029128547489789176,0.02782551883377056,w20
Nfu_g_1_002140,0.03523413285116498,0.019307560179325414,0.027775264676661277,w20
Nfu_g_1_015239,0.03519765555156371,0.04663800830707721,0.033901520605469505,w20
Nfu_g_1_007373,0.03517184166708859,0.005233844492359737,0.023570339708550245,delta20minus10
Nfu_g_1_021425,0.035165032850712236,0.0316798811495337,0.024760038161291516,w20
Nfu_g_1_018794,0.03514824418178793,0.03777510354838189,0.03066291289484032,w20
Nfu_g_1_001790,0.03505992159050539,0.03271190307662556,0.02758791542212788,w20
Nfu_g_1_007159,0.0350545526195702,0.03545158114149921,0.03174731522249208,w20
Nfu_g_1_022975,0.035049611486635886,0.023867277524183484,0.027792929156297885,w20
Nfu_g_1_008411,0.035007280686416425,0.06256392196312344,0.04894371142952061,w20
Nfu_g_1_010812,0.034996289285796206,0.031996670477027596,0.028160512099926985,delta20minus10
Nfu_g_1_003310,0.034932565419938014,0.017272108682601452,0.024043485633830013,w10
Nfu_g_1_002738,0.0348392703171277,0.0425013735384684,0.03553343515812408,w20
Nfu_g_1_018272,0.0348255701787404,0.022315578962275744,0.027732612546377593,w20
Nfu_g_1_022712,0.03471088815224717,0.01852908340823031,0.02446999925216708,w10
Nfu_g_1_001580,0.034665467213371354,0.015249331225265436,0.026424946121587262,w10
Nfu_g_1_013270,0.03465670897057243,0.051192553503158045,0.03490305104904363,w20
Nfu_g_1_009921,0.034593601777012366,0.03304406819775877,0.025580719281833177,w20
Nfu_g_1_007864,0.0344490569737326,0.02379095761038725,0.02581791651431835,w20
Nfu_g_1_019963,0.034330072418927306,0.038946447735012844,0.030187274602118758,delta20minus10
Nfu_g_1_001400,0.034322235972395476,0.005825881621388303,0.026600962087528893,delta20minus10
Nfu_g_1_006903,0.03430759473160565,0.006449519423699697,0.026591610821343918,w20
Nfu_g_1_019673,0.03429192209932892,0.03079579961663848,0.02470108719395527,w20
Nfu_g_1_001860,0.03427849962270442,0.031966020876752384,0.028425108967058254,w20
Nfu_g_1_009433,0.034267152751948485,0.03877929951284533,0.028431149488242855,w20
Nfu_g_1_008945,0.034264485615228574,0.05362718685337041,0.03598302155413404,delta20minus10
Nfu_g_1_011964,0.0342603295214544,0.031393508646925875,0.026368718928289573,delta20minus10
Nfu_g_1_017949,0.034248758322001575,0.02661384472485935,0.023862494764936713,delta20minus10
Nfu_g_1_013753,0.034248685744435604,0.01861558027864096,0.023403515436725586,delta20minus10
Nfu_g_1_005173,0.034227877658039224,0.04121782606912078,0.030345366704099905,w20
Nfu_g_1_019663,0.03421946245502924,0.02437988538642114,0.027123085996542787,delta20minus10
Nfu_g_1_000423,0.03403987254216224,0.009916690013635498,0.02721405095959617,w10
Nfu_g_1_019575,0.033994668889321414,0.049888838699566104,0.033878037859183974,delta20minus10
Nfu_g_1_006612,0.03397028523059707,0.021131552882208783,0.025432529142794574,w20
Nfu_g_1_025977,0.03393351848648507,0.01152109287266708,0.02506605646177586,w10
Nfu_g_1_012154,0.03388748775554108,0.0351566028552792,0.029755441907201554,w20
Nfu_g_1_002418,0.03379738550345173,0.01843210625852217,0.02522594621649782,w20
Nfu_g_1_008524,0.03379665432051331,0.023127225221072908,0.025477232020463137,w20
Nfu_g_1_007312,0.03373166131023021,0.028581318778506438,0.023339612156912114,delta20minus10
Nfu_g_1_008259,0.0336664266426477,0.027888836333219674,0.027835747368628927,w20
Nfu_g_1_004104,0.03365554908765156,0.02592657091811908,0.027070694950310257,delta20minus10
Nfu_g_1_001221,0.033610681263150054,0.029858565034346786,0.02761958167678085,w20
Nfu_g_1_005218,0.03347700904071895,0.03417528787858465,0.030109393676393835,w20
Nfu_g_1_021233,0.033467610074458566,0.030876550799437224,0.02355502466991053,w20
Nfu_g_1_001721,0.03332730758009242,0.033178218721890404,0.026302915282692713,w20
Nfu_g_1_004304,0.033262655923201934,0.02285339736411441,0.02576629654395953,w20
Nfu_g_1_005495,0.03323308469997248,0.024869721909664293,0.026929297475653913,w20
Nfu_g_1_009887,0.033206484759266464,0.038082503028481964,0.02741501589661745,delta20minus10
Nfu_g_1_020462,0.03312420358647467,0.03578149654005287,0.025492363272301775,w20
Nfu_g_1_018682,0.033008747486619736,0.019742960363386113,0.026768486920233942,w20
Nfu_g_1_006560,0.03296838069888468,0.009271765230193952,0.026058379995235175,w20
Nfu_g_1_020441,0.03295930081185888,0.024336772610766326,0.027420570881650543,w20
Nfu_g_1_011238,0.03295842319549597,0.05284547393907986,0.036276924240697,delta20minus10
Nfu_g_1_021631,0.03285395301796123,0.05111804715748021,0.03437251465760188,delta20minus10
Nfu_g_1_015550,0.03280006131839992,0.031953378117667935,0.027142212264200615,w20
Nfu_g_1_010976,0.032776443627935255,0.0017853986303609439,0.02335108789025717,delta20minus10
Nfu_g_1_004271,0.03267698803730789,0.040531077485364296,0.03235828695004814,w20
Nfu_g_1_017207,0.032649068454992464,0.03747157207874542,0.03105323688955759,delta20minus10
Nfu_g_1_005474,0.03258942417897751,0.035471844470278305,0.024223069832079187,w10
Nfu_g_1_007109,0.03257920201667008,0.03386217974933315,0.025945994187079196,w20
Nfu_g_1_004527,0.03255449553823501,0.03706919243354811,0.031366202920129545,w20
Nfu_g_1_003834,0.032524186450115976,0.027451926997816626,0.022137650030394973,delta20minus10
Nfu_g_1_021382,0.032476592778892,0.05253236701891012,0.03975862462868288,w20
Nfu_g_1_007305,0.032441126299636316,0.029103368422645468,0.026417080114188637,w20
Nfu_g_1_009544,0.03234665586694925,0.023995215800844346,0.02627147073201098,w20
Nfu_g_1_011723,0.0323463480519295,0.017527413984178907,0.023679271204344734,delta20minus10
Nfu_g_1_010161,0.032318973069342075,0.02935360079385003,0.024006713729142946,delta20minus10
Nfu_g_1_006411,0.032159445651287207,0.014208346132789564,0.025853479779416415,delta20minus10
Nfu_g_1_002684,0.03209513427246116,0.014049640772665347,0.022247977572799994,delta20minus10
Nfu_g_1_008965,0.0319667829136779,0.019987367072923572,0.023128836752618596,w10
Nfu_g_1_014592,0.031955556082933434,0.021302237777918655,0.025638937901897193,delta20minus10
Nfu_g_1_020522,0.03194878128026577,0.03283138305055134,0.025972880322600516,w20
Nfu_g_1_013869,0.03190582905496401,0.015627687638097514,0.021092484972756904,delta20minus10
Nfu_g_1_005982,0.03180448179841002,0.015890889917454597,0.021113386150479762,w20
Nfu_g_1_013299,0.031789209280725435,0.03560007919430124,0.03123883022273302,w20
Nfu_g_1_005447,0.03171522710473662,0.0375694914797901,0.03239625480125115,delta20minus10
Nfu_g_1_021016,0.03163936199496396,0.013384681310524841,0.023412419097062757,w10
Nfu_g_1_000925,0.031638841177097005,0.04634168260379394,0.035434175115472234,w20
Nfu_g_1_021129,0.03157171776291517,0.02875856572670119,0.024820048206624458,w10
Nfu_g_1_002887,0.031561535101012866,0.037579508881636636,0.028977719081612084,w20
Nfu_g_1_014977,0.03145208282595873,0.047785971014601386,0.0327124301005074,delta20minus10
Nfu_g_1_001230,0.03130699179988662,0.016335802915601955,0.024662530048540465,w20
Nfu_g_1_020234,0.031304167794178356,0.026304969513011547,0.02353331915013713,w20
Nfu_g_1_016641,0.03129319689058094,0.0030750243244493463,0.025376426932823777,delta20minus10
Nfu_g_1_008173,0.03126989680177667,0.05519140232693135,0.04326116118533968,w20
Nfu_g_1_004790,0.03116521711959442,0.0349262941119143,0.02796835115753045,delta20minus10
Nfu_g_1_007882,0.031091655125394316,0.03340112121652086,0.02296175704473573,delta20minus10
Nfu_g_1_018321,0.031088164050795532,0.03773247204554536,0.031001213406315835,delta20minus10
Nfu_g_1_022222,0.031075723268331176,0.03633101899151994,0.026592826966781787,delta20minus10
Nfu_g_1_020722,0.031042738260705926,0.031926138157125056,0.0251643741480374,w10
Nfu_g_1_015280,0.03083525211390563,0.029794118898012863,0.023662696296202913,w20
Nfu_g_1_013267,0.03079693994182436,0.05983883430651794,0.0416256804314701,delta20minus10
Nfu_g_1_016889,0.03069570960525773,0.004715180704792359,0.023953262357319413,w10
Nfu_g_1_009391,0.030606825467913306,0.0291572414968954,0.020531984638217527,delta20minus10
Nfu_g_1_008675,0.030376808806499102,0.025121883512652723,0.023506122473258007,w20
Nfu_g_1_004633,0.03036219894129804,0.06132975584429247,0.04929088210973555,w20
Nfu_g_1_022020,0.0302906662850778,0.031331124976111,0.02722345182240861,w20
Nfu_g_1_015514,0.030280514340165883,0.033578063632221974,0.024092257003078786,delta20minus10
Nfu_g_1_003756,0.030262095429736395,0.03471916191613995,0.02567336634786526,delta20minus10
Nfu_g_1_011752,0.030123326370120426,0.031903435027550796,0.026593002550255995,delta20minus10
Nfu_g_1_001099,0.03008406247298079,0.01738825794326152,0.02148332108155989,delta20minus10
Nfu_g_1_002596,0.02988867937893477,0.012731183346163709,0.02078217471229892,delta20minus10
Nfu_g_1_011004,0.0298881194387159,0.024939482927282437,0.02519351776159718,w20
Nfu_g_1_018381,0.029751598959538744,0.004899495692169449,0.023208966630580474,w20
Nfu_g_1_018656,0.029740649466692127,0.04988195321272932,0.04054408336284126,w10
Nfu_g_1_009151,0.029677130014707894,0.06020048655855118,0.04420723288286327,delta20minus10
Nfu_g_1_018149,0.02964505480021823,0.04253285885891594,0.034773482360990406,w20
Nfu_g_1_016823,0.029608039184913736,0.024420635658977057,0.022166035648783035,w10
Nfu_g_1_006401,0.029446925817544815,0.032554364622244425,0.023805281275765092,delta20minus10
Nfu_g_1_003136,0.0294265922198686,0.03644343068254909,0.02454799488112674,delta20minus10
Nfu_g_1_023065,0.0294263138969883,0.015299902078446507,0.024068765281088002,w20
Nfu_g_1_009906,0.029373373227419092,0.03994397168453408,0.03444336352346869,delta20minus10
Nfu_g_1_022286,0.029310014724861493,0.009874222826633115,0.021474606407538916,w20
Nfu_g_1_011041,0.029305287947854818,0.02426291909305383,0.024774260560834434,w10
Nfu_g_1_004209,0.02930225393991776,0.0019473100817287477,0.02207235651043462,w20
Nfu_g_1_022125,0.029246825948234814,0.00949926375121996,0.0223500391006228,w20
Nfu_g_1_009680,0.029225029012139917,0.044204756694807536,0.031056281605469638,delta20minus10
Nfu_g_1_011746,0.029205789161712157,0.030176642353561316,0.022204465744836404,delta20minus10
Nfu_g_1_001675,0.02910881892862527,0.0572016187944463,0.03948888217419877,delta20minus10
Nfu_g_1_014201,0.0290589194265313,0.02897260507390347,0.023894291756862765,w20
Nfu_g_1_010029,0.02893426018328713,0.01478876285659131,0.020048317790929686,delta20minus10
Nfu_g_1_013311,0.028855685091044053,0.020703161798850855,0.023193997371128074,w20
Nfu_g_1_002585,0.028829384213295107,0.03509797613376541,0.028415396119180925,delta20minus10
Nfu_g_1_004072,0.028760502304234888,0.04555593617826377,0.035306777704887,w10
Nfu_g_1_021249,0.028747398320553365,0.02645110898929807,0.02455371101021222,delta20minus10
Nfu_g_1_004530,0.02871329712047948,0.026264233840504272,0.02343306447020992,w10
Nfu_g_1_002165,0.02870954411945678,0.03466468461356067,0.025028801195818393,delta20minus10
Nfu_g_1_004800,0.028651319908076706,0.024955916133588853,0.021448088172782636,delta20minus10
Nfu_g_1_020807,0.02864653378640331,0.02004062791565548,0.02413405426559774,w10
Nfu_g_1_009837,0.028637972887115892,0.0241638321003107,0.022823072399107625,w20
Nfu_g_1_019573,0.02856631137382537,0.048494149863620724,0.033047474306890964,delta20minus10
Nfu_g_1_002076,0.02856167797074073,0.03132700989143678,0.026761594688717933,w20
Nfu_g_1_005444,0.028535987891440177,0.0326785107672579,0.02487053884209306,delta20minus10
Nfu_g_1_021863,0.02844376156503004,0.017395709719853793,0.020578990059221508,w20
Nfu_g_1_002817,0.02837705976456273,0.05345237490407367,0.04648236647949622,delta20minus10
Nfu_g_1_000941,0.028301615775609027,0.017617471582556634,0.0219605482880295,w10
Nfu_g_1_015750,0.028298051040081297,0.018603517552591545,0.020281365500075775,w10
Nfu_g_1_016752,0.028213873827619477,0.024067506452738044,0.018437735643910897,delta20minus10
Nfu_g_1_022092,0.028202094333306893,0.011814094393824599,0.020317784272167915,w20
Nfu_g_1_005013,0.028193399626159035,0.02374167091979435,0.020858440485414284,delta20minus10
Nfu_g_1_007089,0.028187313602737855,0.04380953546765847,0.03622230413140561,delta20minus10
Nfu_g_1_006731,0.028186772178095256,0.04417927513015086,0.03287322693379913,delta20minus10
Nfu_g_1_007495,0.028143793092067194,0.0601574707578847,0.04294789178317936,w20
Nfu_g_1_008396,0.028138718515251758,0.03072752750187354,0.02622069517673104,delta20minus10
Nfu_g_1_002359,0.028115956934319845,0.034170135300658454,0.02496311737274591,w20
Nfu_g_1_005002,0.028092474366489543,0.02664632705454301,0.023284624718542295,w20
Nfu_g_1_013979,0.028001549829719467,0.032973072314526924,0.025777918617893025,w20
Nfu_g_1_009372,0.027946899271825518,0.0380874206994992,0.030839916428044244,w20
Nfu_g_1_020491,0.027935675287751392,0.03599754812517241,0.026067758022642096,w20
Nfu_g_1_017566,0.02790036832037835,0.02957345876911921,0.020539909707783483,w20
Nfu_g_1_022855,0.027895010234950657,0.033897786183866095,0.02618637715655784,w20
Nfu_g_1_005742,0.02786512924575482,0.014793613176154505,0.024858723731051777,delta20minus10
Nfu_g_1_014799,0.027833077541210786,0.03901512808947903,0.029415771032692918,w10
Nfu_g_1_002580,0.027819100768569173,0.041494443520231405,0.030240556980965623,w20
Nfu_g_1_003545,0.027749336374083604,0.02385604296146337,0.022203444136710562,w20
Nfu_g_1_007229,0.027686247816941702,0.03775257673672239,0.027977652724212543,w20
Nfu_g_1_022323,0.027572863317816245,0.012297827009416973,0.022339950179549574,w20
Nfu_g_1_017242,0.02754925605898364,0.031913900175899186,0.02564329724205002,w20
Nfu_g_1_015756,0.027539655475740214,0.015609759937934863,0.024255635751567677,w10
Nfu_g_1_018293,0.027423776400002403,0.01697541888745233,0.020281161280308733,w20
Nfu_g_1_007190,0.027401705578371984,0.05205872815686163,0.03496245147186669,delta20minus10
Nfu_g_1_000696,0.027339434081551386,0.05957272394048871,0.04289338988967115,w20
Nfu_g_1_000973,0.02732644320769744,0.045520246665310404,0.037650129415487725,w20
Nfu_g_1_003414,0.02717553703816713,0.022555765187860028,0.020793085114917176,delta20minus10
Nfu_g_1_009634,0.027153774934655508,0.013387617913187187,0.02342795021350249,w10
Nfu_g_1_019013,0.027134522488840445,0.013969459997651762,0.020167966896786942,w20
Nfu_g_1_004604,0.027087895799244775,0.035304413413160124,0.026145797745971585,w20
Nfu_g_1_019524,0.027057395709778057,0.02652979435417701,0.021087595627811127,w20
Nfu_g_1_012894,0.027042451584872007,0.04514214330395495,0.0353313565802579,w10
Nfu_g_1_015658,0.027006710800836792,0.029266073559134617,0.023595029068669525,delta20minus10
Nfu_g_1_018670,0.026751375700656423,0.033938131523191806,0.026577896329965146,w10
Nfu_g_1_020392,0.026747706243678206,0.03479231039463422,0.025591039618351928,delta20minus10
Nfu_g_1_021289,0.026698895257479052,0.032558752104574235,0.026096229464684866,delta20minus10
Nfu_g_1_012626,0.026656328768734333,0.027758864003777094,0.021343370537226968,delta20minus10
Nfu_g_1_021609,0.02661546745265063,0.022452270107643058,0.02092830348107757,w20
Nfu_g_1_005570,0.026527158073164768,0.033368989712320475,0.026689307291454516,w20
Nfu_g_1_003628,0.026510870333669074,0.023733710253932717,0.019263296396510362,delta20minus10
Nfu_g_1_009838,0.026502800642810846,0.037323025840879494,0.026730963130146616,delta20minus10
Nfu_g_1_006734,0.02646833127015886,0.04118403203503823,0.02846514444611126,delta20minus10
Nfu_g_1_011393,0.026414680500440973,7.497736773601461e-4,0.022998387160139598,delta20minus10
Nfu_g_1_015861,0.026393034622588296,0.03468355469693301,0.02563735556497552,w20
Nfu_g_1_012732,0.026335597892669396,0.04039858777624172,0.029429973421523183,w20
Nfu_g_1_008486,0.02630085737055906,0.052527439463547584,0.036571203238616526,w20
Nfu_g_1_023370,0.02611054012672413,0.018907364426746558,0.017284348478786297,delta20minus10
Nfu_g_1_006266,0.025997123437283543,0.04240746217271098,0.02949223653886396,delta20minus10
Nfu_g_1_012056,0.025872044199431316,0.02758400158158068,0.021415547958221398,w10
Nfu_g_1_013360,0.0258272584497053,0.03591665133328531,0.029179768916134972,w10
Nfu_g_1_007641,0.025742791774767647,0.02130056351914218,0.02196144573134454,w20
Nfu_g_1_000944,0.025495040575787897,0.0029789388454980006,0.01899836115743372,w20
Nfu_g_1_025219,0.02547473234914998,0.02452377686879553,0.019253289506601056,w20
Nfu_g_1_020297,0.025453728582008037,0.04896175545303333,0.03370193620987935,w20
Nfu_g_1_016401,0.02544628698774306,0.05387393147011775,0.03684580715507924,w10
Nfu_g_1_014209,0.02521982834137019,0.043698212318698415,0.031035757116608737,delta20minus10
Nfu_g_1_006688,0.025197775788813607,0.027072580982581487,0.020915044714624745,w20
Nfu_g_1_023086,0.02517982813285948,0.037549660392687714,0.025378409924133767,delta20minus10
Nfu_g_1_013462,0.02513940914047561,0.009143771967844362,0.01790809300446548,delta20minus10
Nfu_g_1_001285,0.025128640894665478,0.028412823849407583,0.022323686761640562,delta20minus10
Nfu_g_1_010257,0.02508373827243227,0.030168877263944776,0.02057011308754599,w20
Nfu_g_1_010383,0.025076545269840395,0.07068930617340029,0.04932195094259738,w20
Nfu_g_1_007569,0.024931423815892435,0.04340674802111454,0.03102287736781695,delta20minus10
Nfu_g_1_017572,0.024929158167458512,0.04287358230843826,0.02873747737752229,w20
Nfu_g_1_006875,0.024871333363919182,0.01724229623769171,0.01966185352556528,w20
Nfu_g_1_014815,0.024866436116472893,0.028660274679198638,0.020529458329147213,w20
Nfu_g_1_012928,0.02477403944573636,0.05231618929744001,0.03790076065675515,w20
Nfu_g_1_009203,0.024715647956232278,0.0020021478851540327,0.02042791718299279,w20
Nfu_g_1_007115,0.0247073214746396,0.020292967969671658,0.019928823661373142,w20
Nfu_g_1_011614,0.024690206316420396,0.03908032070634685,0.034020376524551754,w10
Nfu_g_1_018039,0.02466357711782903,0.011189470070649302,0.01916669484054007,w20
Nfu_g_1_004073,0.02459133103466084,0.026957147103076548,0.0214393066441775,delta20minus10
Nfu_g_1_021172,0.02452807970295843,0.0338405675788978,0.02819192615480775,w20
Nfu_g_1_012743,0.024500403337958037,0.03232815469199601,0.02363447270710054,w20
Nfu_g_1_017222,0.024498872441546016,0.04974724783570084,0.0357063337758354,w20
Nfu_g_1_000355,0.024488223964371975,0.04007287723140586,0.03195119934700534,delta20minus10
Nfu_g_1_013495,0.02439531487087131,0.030180103741843628,0.025515829262342277,w20
Nfu_g_1_026130,0.024327801094122154,0.004774717981660026,0.018911021336913865,w20
Nfu_g_1_014694,0.024186399757923773,0.02373991058194135,0.021092157606226694,delta20minus10
Nfu_g_1_000847,0.02415414443977761,0.04191905622605412,0.034677515210227626,w20
Nfu_g_1_020288,0.02414945764832103,0.03319443047105824,0.024563319734703378,w20
Nfu_g_1_002602,0.024065847402641814,0.0057245024624603645,0.02157433649982006,delta20minus10
Nfu_g_1_020238,0.024049897437121954,0.03798372798926627,0.029095107644632415,w20
Nfu_g_1_008901,0.024037545608786445,0.04063853696346375,0.03283200718883729,w20
Nfu_g_1_009573,0.02400777825446646,0.01761490088730599,0.019326331777567183,w20
Nfu_g_1_001933,0.02397049013257488,0.03671661833318234,0.026635496134025445,delta20minus10
Nfu_g_1_017480,0.0239507554289311,0.0024181583972545536,0.01991010383215039,w10
Nfu_g_1_008443,0.023830894346486328,0.04881435554840025,0.036267134246917535,w20
Nfu_g_1_019499,0.023815832455243227,0.02818789100529476,0.02357575072442005,w20
Nfu_g_1_024320,0.02378311490782592,0.026977292957848325,0.020788839778555123,w10
Nfu_g_1_018176,0.023762629798619955,0.030010778029742186,0.021070255771222672,w20
Nfu_g_1_000249,0.02368713906821075,0.03325568496054503,0.024488075400997,w10
Nfu_g_1_004948,0.023614786542237046,0.06945852257784221,0.047525676218897146,w10
Nfu_g_1_007654,0.02356271253869202,0.021712250764600434,0.020165658502143222,w20
Nfu_g_1_022849,0.0235310273124298,0.053058314564672145,0.03747285594563191,w10
Nfu_g_1_013507,0.023360994261955786,0.0158316022828514,0.017212721553485667,w20
Nfu_g_1_005777,0.02327414729494089,0.00871152362972525,0.017139068464704435,w20
Nfu_g_1_017820,0.02326113146362367,0.026423013148253478,0.02115996675513682,w20
Nfu_g_1_000617,0.023180681619260447,0.03705800171625151,0.030504434925007266,w20
Nfu_g_1_001124,0.023159614142960243,0.024938928397954818,0.018666539201828303,w20
Nfu_g_1_001350,0.023154360315457007,0.03340889411196101,0.028834763296853368,w10
Nfu_g_1_020658,0.02315060327340053,0.036511130898804305,0.029305367084066943,delta20minus10
Nfu_g_1_003670,0.02308500487753942,0.028066996831160405,0.02020488080123563,delta20minus10
Nfu_g_1_013649,0.023075388310106807,0.041122294570961,0.029344022246371615,w20
Nfu_g_1_012037,0.023061699789796067,0.018521669385893325,0.01927081409386298,delta20minus10
Nfu_g_1_001669,0.022974127761075082,0.013499575889336224,0.01612059626039317,w10
Nfu_g_1_001060,0.02293262733172829,0.03059854184716851,0.025287687590153644,w10
Nfu_g_1_019866,0.022871045502754588,0.045694246229861867,0.03294956059790317,w20
Nfu_g_1_007990,0.02286118031168283,0.01608413559912239,0.016761300666025367,delta20minus10
Nfu_g_1_005594,0.02280536944464797,0.036029397571246444,0.02720909941117925,w20
Nfu_g_1_006299,0.022797519332488032,0.004532296596002271,0.016363436914674154,w10
Nfu_g_1_007434,0.022788021250222213,0.029324270791775544,0.02330031654842915,w20
Nfu_g_1_016552,0.022769137754776642,0.02864373972234505,0.021467807160001268,w20
Nfu_g_1_019445,0.022756023219115327,0.04676712580284417,0.03296725039091848,delta20minus10
Nfu_g_1_001389,0.02270987852288485,0.013721215279713176,0.017413494524547112,delta20minus10
Nfu_g_1_020379,0.022692767658657968,0.04356697194978886,0.03437170087662761,w20
Nfu_g_1_003779,0.02266360291091342,0.006165491760640552,0.019063928394036856,delta20minus10
Nfu_g_1_025760,0.022622014495990796,0.039336417612972616,0.028127227548000754,w20
Nfu_g_1_018970,0.022607515812091653,0.01754275037142262,0.020034665869243372,w10
Nfu_g_1_011786,0.02255331280364623,0.03243678285713114,0.022527097791682212,delta20minus10
Nfu_g_1_008038,0.022491131745452836,0.03675656499269659,0.028566160628929495,delta20minus10
Nfu_g_1_000928,0.022368385308020225,0.03546768524950288,0.024804594307160106,delta20minus10
Nfu_g_1_019312,0.02224138351641063,0.01961651917147036,0.01680770003593514,w20
Nfu_g_1_007730,0.0221327061504045,0.02132338398216013,0.019061188199755573,w20
Nfu_g_1_003723,0.022054522756499072,0.04608650321658244,0.03299545216246966,w10
Nfu_g_1_018282,0.021993369140078323,0.05015064288681718,0.03577838737646543,delta20minus10
Nfu_g_1_006417,0.02198096951981563,0.052578253390970046,0.03681209587680155,w10
Nfu_g_1_000939,0.021974022365494845,0.024600250105135293,0.01994721471143887,delta20minus10
Nfu_g_1_016716,0.021854052417594524,0.03771355231659777,0.02543134901994189,delta20minus10
Nfu_g_1_019572,0.021833049312485364,0.030779209918583853,0.025014864220596785,w10
Nfu_g_1_000413,0.021825285872426596,0.018161420675957572,0.015365220517959896,delta20minus10
Nfu_g_1_003954,0.02179461613689685,0.038877195743307384,0.031051922554327854,w20
Nfu_g_1_013936,0.021789451489245305,0.028453843066963764,0.02180493743115647,w10
Nfu_g_1_011212,0.021755531957818635,0.03073764955828457,0.021899187561648166,delta20minus10
Nfu_g_1_015771,0.021745148833106614,0.007220449361062597,0.017975987380926345,delta20minus10
Nfu_g_1_021215,0.021717618310300935,0.0185897351887815,0.017703112324489147,w10
Nfu_g_1_020239,0.021691424282505516,0.029419865934709213,0.020975907236248103,w10
Nfu_g_1_005316,0.021591799642957037,0.010333136624218022,0.01784509223650229,w10
Nfu_g_1_012517,0.021583824778707586,0.050294778478549795,0.03454144196285345,w20
Nfu_g_1_004570,0.02154525058269364,0.015438319840786356,0.01927686841522614,delta20minus10
Nfu_g_1_021241,0.021513880964357645,0.0455159479681341,0.034008164591016105,w20
Nfu_g_1_016223,0.021490332429792564,0.01719913747021584,0.015236529902852075,delta20minus10
Nfu_g_1_010940,0.021403428213818455,0.027915811572469234,0.02285674148836419,w20
Nfu_g_1_015903,0.02125822051538419,0.027175500647827523,0.018949805855350305,w20
Nfu_g_1_005665,0.02123609601579642,0.016322137029447428,0.015656683068724975,delta20minus10
Nfu_g_1_013645,0.021167687931473077,0.0345787818154411,0.027567179455493165,delta20minus10
Nfu_g_1_020919,0.021142209673837804,0.0564784348662945,0.04451784296069952,w20
Nfu_g_1_018182,0.021068779004875072,0.043154688216564895,0.03017757832061434,w10
Nfu_g_1_016253,0.021016030156773616,0.022296292536613485,0.017366870130923587,delta20minus10
Nfu_g_1_004534,0.021005286450995714,0.02483925924756401,0.016858378892616082,w20
Nfu_g_1_005613,0.020876992265203707,0.04095619911604463,0.03634200159953,delta20minus10
Nfu_g_1_008821,0.02085800132883304,0.02671930833940992,0.0194539367785585,w20
Nfu_g_1_019680,0.020778084508200255,0.03681988396400309,0.025829658732771148,w20
Nfu_g_1_020605,0.020773397915595907,0.04294814044867552,0.033322803072351755,delta20minus10
Nfu_g_1_013565,0.020725280579720808,0.02752016468905403,0.02053077967201745,w10
Nfu_g_1_020634,0.02071420804587635,0.019674549930109548,0.01777892960387369,delta20minus10
Nfu_g_1_007752,0.02062081874643656,0.023970706526380336,0.020917432135506505,delta20minus10
Nfu_g_1_008355,0.020572966291535044,0.034954795501991626,0.027603001120942022,delta20minus10
Nfu_g_1_020189,0.02052065532525117,0.03234319140171012,0.025681452332305624,w20
Nfu_g_1_003731,0.020492166495702423,0.031085642299392906,0.02261705490272621,w20
Nfu_g_1_020000,0.020359368719014108,0.0262443670364664,0.019030057042702758,w10
Nfu_g_1_013352,0.020352808013782312,0.06481021937012746,0.05138122459275914,delta20minus10
