probe_id,pc2_loading_rss,pc2_max_abs_loading,pc2_dominant_day,gene_title,gene_symbol,gene_id,go_process,go_function
201107_PM_s_at,0.0314133772352216,0.0190106788726576,D7,thrombospondin 1,THBS1,7057,activation of MAPK activity///behavioral response to pain///cell adhesion///cell cycle arrest///cell migration///cellular response to heat///chronic inflammatory response///engulfment of apoptotic cell///extracellular matrix organization///immune response///inflammatory response///negative regulation of angiogenesis///negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II///negative regulation of apoptotic process///negative regulation of blood vessel endothelial cell migration///negative regulation of cGMP-mediated signaling///negative regulation of cell-matrix adhesion///negative regulation of cysteine-type endopeptidase activity involved in apoptotic process///negative regulation of dendritic cell antigen processing and presentation///negative regulation of endothelial cell chemotaxis///negative regulation of endothelial cell migration///negative regulation of endothelial cell proliferation///negative regulation of endothelial cell proliferation///negative regulation of extrinsic apoptotic signaling pathway///negative regulation of fibrinolysis///negative regulation of fibroblast growth factor receptor signaling pathway///negative regulation of focal adhesion assembly///negative regulation of interleukin-12 production///negative regulation of nitric oxide mediated signal transduction///negative regulation of plasma membrane long-chain fatty acid transport///negative regulation of plasminogen activation///peptide cross-linking///platelet degranulation///positive regulation of angiogenesis///positive regulation of blood coagulation///positive regulation of blood vessel endothelial cell migration///positive regulation of cell migration///positive regulation of cell migration///positive regulation of chemotaxis///positive regulation of endothelial cell apoptotic process///positive regulation of endothelial cell migration///positive regulation of extrinsic apoptotic signaling pathway via death domain receptors///positive regulation of fibroblast migration///positive regulation of macrophage activation///positive regulation of macrophage chemotaxis///positive regulation of phosphorylation///positive regulation of protein kinase B signaling///positive regulation of reactive oxygen species metabolic process///positive regulation of transforming growth factor beta receptor signaling pathway///positive regulation of transforming growth factor beta1 production///positive regulation of translation///positive regulation of tumor necrosis factor biosynthetic process///protein O-linked fucosylation///regulation of cGMP metabolic process///response to calcium ion///response to drug///response to endoplasmic reticulum stress///response to glucose///response to hypoxia///response to magnesium ion///response to progesterone///response to unfolded protein///sprouting angiogenesis,calcium ion binding///collagen V binding///fibrinogen binding///fibroblast growth factor binding///fibronectin binding///glycoprotein binding///heparin binding///identical protein binding///integrin binding///laminin binding///low-density lipoprotein particle binding///phosphatidylserine binding///protein binding///proteoglycan binding///transforming growth factor beta binding///transforming growth factor beta binding
239012_PM_at,0.03138714058555218,0.01714911781744544,D0,ring finger protein 144B,RNF144B,255488,apoptotic process///positive regulation of proteasomal ubiquitin-dependent protein catabolic process///protein polyubiquitination///protein polyubiquitination///protein ubiquitination involved in ubiquitin-dependent protein catabolic process,ligase activity///protein binding///ubiquitin conjugating enzyme binding///ubiquitin protein ligase activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity///zinc ion binding
230170_PM_at,0.031380482936782916,0.019187283446923855,D7,oncostatin M,OSM,5008,behavioral response to pain///cell proliferation///immune response///multicellular organism development///negative regulation of cell proliferation///negative regulation of hormone secretion///negative regulation of meiotic nuclear division///oncostatin-M-mediated signaling pathway///peripheral nervous system development///positive regulation of MAPK cascade///positive regulation of acute inflammatory response///positive regulation of apoptotic signaling pathway///positive regulation of cell division///positive regulation of cell proliferation///positive regulation of peptidyl-serine phosphorylation///positive regulation of peptidyl-tyrosine phosphorylation///positive regulation of transcription from RNA polymerase II promoter///positive regulation of tyrosine phosphorylation of Stat3 protein///regulation of growth///response to heat///tyrosine phosphorylation of Stat1 protein///tyrosine phosphorylation of Stat3 protein///tyrosine phosphorylation of Stat5 protein,cytokine activity///growth factor activity///oncostatin-M receptor binding
216782_PM_at,0.031192053399681494,0.019071489185677064,D1,,,,,
228562_PM_at,0.03112615269174571,0.02032002946352998,D0,zinc finger and BTB domain containing 10,ZBTB10,65986,"regulation of transcription, DNA-templated///transcription, DNA-templated",DNA binding///metal ion binding///protein binding
244159_PM_at,0.03069662686230485,0.020254044301065848,D0,uncharacterized LOC440934,LOC440934,440934,,
223278_PM_at,0.030627360519652834,0.017179658523350006,D1,gap junction protein beta 2,GJB2,2706,cell-cell signaling///cellular response to oxidative stress///decidualization///gap junction assembly///male genitalia development///response to estradiol///response to human chorionic gonadotropin///response to progesterone///sensory perception of sound///transmembrane transport///transport,gap junction channel activity
224454_PM_at,0.030614316410618275,0.018678389228936575,D7,ethanolamine kinase 1,ETNK1,55500,phosphatidylethanolamine biosynthetic process///phosphatidylethanolamine biosynthetic process///phosphatidylethanolamine biosynthetic process///phosphorylation,ATP binding///ethanolamine kinase activity///ethanolamine kinase activity///protein binding
203096_PM_s_at,0.030568061161680066,0.019459355446994793,D0,Rap guanine nucleotide exchange factor 2,RAPGEF2,9693,G-protein coupled receptor signaling pathway///MAPK cascade///MAPK cascade///Rap protein signal transduction///adenylate cyclase-activating adrenergic receptor signaling pathway///blood vessel development///brain-derived neurotrophic factor receptor signaling pathway///cAMP-mediated signaling///cAMP-mediated signaling///cellular response to cAMP///cellular response to cGMP///cellular response to nerve growth factor stimulus///establishment of endothelial barrier///establishment of endothelial intestinal barrier///forebrain neuron development///intracellular signal transduction///microvillus assembly///negative regulation of cell proliferation///negative regulation of dendrite morphogenesis///negative regulation of melanin biosynthetic process///nerve growth factor signaling pathway///neuron migration///neuron projection development///neuropeptide signaling pathway///positive regulation of ERK1 and ERK2 cascade///positive regulation of GTPase activity///positive regulation of GTPase activity///positive regulation of cAMP-dependent protein kinase activity///positive regulation of cAMP-mediated signaling///positive regulation of dendritic cell apoptotic process///positive regulation of neuron migration///positive regulation of neuron projection development///positive regulation of protein binding///positive regulation of protein kinase activity///positive regulation of vasculogenesis///protein localization to plasma membrane///regulation of cell junction assembly///regulation of synaptic plasticity///small GTPase mediated signal transduction///ventricular system development,GTPase activator activity///PDZ domain binding///Rap guanyl-nucleotide exchange factor activity///Rap guanyl-nucleotide exchange factor activity///Ras guanyl-nucleotide exchange factor activity///Ras guanyl-nucleotide exchange factor activity///WW domain binding///beta-1 adrenergic receptor binding///cAMP binding///NOT cAMP binding///NOT cGMP binding///calcium ion binding///diacylglycerol binding///phosphatidic acid binding///protein binding///signal transducer activity
236156_PM_at,0.030390001077263758,0.01967873763681514,D0,"lipase A, lysosomal acid type",LIPA,3988,cell morphogenesis///cell proliferation///cytokine production///fatty acid metabolic process///homeostasis of number of cells within a tissue///inflammatory response///lipid catabolic process///lung development///sterol metabolic process///tissue remodeling,lipase activity///sterol esterase activity
